"标签从 source_id 自动发现；可编辑元数据名、说明、颜色与排序。删除仅允许无资源引用且无角色订阅的手工元数据。","Die Tags werden automatisch anhand der `source_id` ermittelt; Metadaten-Namen, Beschreibungen, Farben und Sortierreihenfolge sind editierbar. Das Löschen ist nur für manuelle Metadaten möglich, die keine Ressourcen referenzieren und keine Benutzer-Abonnements haben."
发现标签,"Gefundene Tags."
已配置元数据,"Metadaten konfiguriert."
关联资源数,"Anzahl der zugehörigen Ressourcen."
标签元数据列表,"Liste der Metadaten-Tags."
个标签,"Ein Etikett."
暂无发现的标签,"Bisher keine gefundenen Tags."
资源数,"Anzahl der Ressourcen"
元数据名,Metadatenname
颜色,颜色
排序,Sortierung
说明,说明
已配置,Konfiguriert.
选择颜色,"Farbe auswählen."
仍有资源引用，无法删除,"Es gibt noch Referenzen, die nicht entfernt werden können."
删除元数据,"Metadaten löschen."
"资源不能以自己为父级： %{1}","Ressourcen dürfen nicht ihre eigene Eltern-Ressource sein: %{1}"
"检测到循环引用： %{1} -> %{2}","Erkennung einer zyklischen Referenz: %{1} -> %{2}"
"设置此父级会形成循环引用： %{1} -> %{2}","Das Setzen dieses übergeordneten Elements würde zu einer Zirkelreferenz führen: %{1} -> %{2}."
"非标准父子类型组合： %{1} -> %{2}","Nicht-standardmäßige Eltern-Kind-Beziehung: %{1} -> %{2}"
"资源 ID 不能为空","Die Ressourcen-ID darf nicht leer sein."
"资源 ID 已存在： %{1}","Die Ressource mit der ID ""%{1}"" existiert bereits."
"该菜单下有 %{1} 个子菜单，请先删除子菜单","Unter diesem Menüpunkt befinden sich %{1} Untermenüs. Bitte löschen Sie zuerst die Untermenüs."
操作授权条件不满足,"Die Bedingungen für die Berechtigung zur Ausführung sind nicht erfüllt."
菜单,Speisekarte
"HTTP 接口",HTTP-Schnittstelle
"REST API",休息API
"bin-query 接口",bin-query-Schnittstelle
后台任务,Hintergrundaufgaben
运维操作,Betriebsführungsaufgaben
其他,Andere.
系统菜单,Systemmenü
用户菜单,Benutzermenü
"- ACL 落库 [%{i}/%{total}]：%{module}…","- ACL 落库 [%{i}/%{total}]：%{module}…"
"【ACL 重复检测】模块: %{1}","【ACL-Doppelprüfungsmodul】: %{1}"
"发现以下重复的 source_id：","Folgende doppelte source_id-Werte wurden gefunden:"
"... 已省略更多重复（共 %{1} 个 source_id）","... Weitere Wiederholungen wurden ausgelassen (insgesamt %{1} source_id-Einträge)."
"重复的 source_id: %{1}","Doppelte source_id: %{1}"
首次出现:,"Erste Erwähnung:"
"- 类: %{1}","- Klasse: %{1}"
"- 方法: %{1}","Methode: %{1}"
"- 路由: %{1}","- Route: %{1}"
"- 路由器: %{1}","Router: %{1}"
"重复出现 (%{1} 次):","Wiederholt (%{1} Mal):"
"- 索引 #%{1}:","Index #%{1}:"
"类: %{1}","Klasse: %{1}"
"方法: %{1}","Methode: %{1}"
"路由: %{1}","Route: %{1}"
"路由器: %{1}","Router: %{1}"
"... 已省略 %{1} 条","... %{1} Einträge wurden ausgelassen."
"路由系统会为同一 action 生成多个 URL 变体，属正常现象，ACL 已自动去重。","Das Routing-System generiert aus einem einzigen Action-Aufruf mehrere URL-Varianten, was normal ist. Die ACL (Access Control List) hat die doppelten Einträge automatisch entfernt."
"【ACL 重复检测】模块: %{1} (方法级别权限)","【ACL-Doppelüberprüfung】Modul: %{1} (Berechtigungen auf Methodenebene)"
安全设置,Sicherheitseinstellungen
Acl角色管理,ACL-Rollenverwaltung
暂无记录,"Keine Einträge vorhanden."
请输入角色名,"Bitte geben Sie den Namen der Figur ein."
为角色分配系统访问权限，控制菜单和功能的可见性,"Vergabe von Systemzugriffsberechtigungen für Benutzer, Steuerung der Sichtbarkeit von Menüs und Funktionen."
取消标签会收回该路径下全部叶子权限；保存使用页面级共享权限集合，避免切换视图丢权。,"Das Entfernen eines Tags widerruft alle Berechtigungen für alle Unterordner und Dateien unter diesem Pfad. Das Speichern verwendet eine Sammlung von Seitenebene-Berechtigungen, um den Verlust von Berechtigungen beim Wechsel zwischen Ansichten zu vermeiden."
标签权限树,"Berechtigungsbaum für Tags"
勾选标签可整包授权；叶子也可单独勾选或取消,"Das Aktivieren von Labels ermöglicht eine Lizenzierung für das gesamte Paket; einzelne Elemente (Blätter) können ebenfalls separat ausgewählt oder abgewählt werden."
勾选需要授予的权限，子权限会自动关联父权限,"Wählen Sie die Berechtigungen aus, die Sie erteilen möchten. Untergeordnete Berechtigungen werden automatisch mit den übergeordneten Berechtigungen verknüpft."
"搜索权限名称、ID 或描述...","Suchen Sie nach Berechtigungsnamen, IDs oder Beschreibungen..."
按类型筛选,"Nach Typ filtern."
展开所有,"Alle erweitern."
折叠所有,"Alle zusammenklappen."
任务,Aufgabe
运维,"Betrieb und Wartung"
菜单权限,Menüberechtigungen
接口权限,Schnittstellenzugriffsberechtigungen
访问权限,Zugriffsrechte
保存中...,"Wird gespeichert..."
找到,gefunden
个匹配权限,"Eine passende Berechtigung."
未找到匹配的权限，请尝试其他关键词,"Keine passenden Berechtigungen gefunden. Bitte versuchen Sie andere Suchbegriffe."
已全选所有权限,"Alle Berechtigungen wurden ausgewählt."
已清空所有选择,"Alle Auswahlen wurden aufgehoben."
筛选结果,Filterergebnisse
个分组,"Eine Gruppe."
项权限,"Berechtigungen für Elemente"
Acl角色添加,"Hinzufügen einer Acl-Rolle."
角色名称验证成功,"Die Validierung des Rollennamens war erfolgreich."
角色描述验证成功,"Charakterbeschreibung erfolgreich validiert."
权限分配成功，权限缓存已清理。,"Die Berechtigungen wurden erfolgreich zugewiesen, der Berechtigungs-Cache wurde geleert."
正在创建...,"Wird erstellt..."
正在创建角色...,"Erstellung des Charakters läuft..."
角色创建失败，请检查输入后重试,"Die Erstellung des Charakters ist fehlgeschlagen. Bitte überprüfen Sie die Eingaben und versuchen Sie es erneut."
权限分配成功！,"Die Berechtigungen wurden erfolgreich zugewiesen!"
权限缓存清理成功！,"Bereinigung des Berechtigungs-Caches erfolgreich abgeschlossen!"
"标签从 source_id 自动发现；可编辑显示名、说明、颜色与排序。删除仅允许无资源引用且无角色订阅的手工元数据。","Die Labels werden automatisch anhand der `source_id` erkannt; die Anzeigebezeichnung, Beschreibung, Farbe und Sortierreihenfolge sind bearbeitbar. Das Löschen ist nur für manuell erstellte Metadaten zulässig, die keine Ressourcen referenzieren und von keinem Benutzer abonniert werden."
元数据,Metadaten
删元数据,"Löschen von Metadaten."
显示名,Anzeigename
按模块筛选,"Nach Modulen filtern."
管理系统中所有的访问控制权限，包括菜单、接口等资源,"Alle Zugriffsrechte im Managementsystem, einschließlich Ressourcen wie Menüs und Schnittstellen."
接口,Schnittstelle
"对象 Scope 写入授权通过","Objektbereich, Schreibberechtigung erteilt."
"对象 Scope 授权拒绝","Objekt, Umfang, Autorisierung, Ablehnung."
添加,添加
提交,Absenden
"mdi mdi-security","MDI MDI 安全"
"mdi mdi-puzzle-outline","MDI MDI-拼图大纲"
"mdi mdi-tag-search-outline","mdi mdi 标签搜索大纲"
"mdi mdi-tag-multiple","mdi mdi 标签多个"
确认组件不可用，请刷新页面后重试,确认组件不可用，请刷新页面后重试
